SEXE,AGE,TAILLE_AGGLOMERATION_NB_HABITANTS,REGION,CSP,SITUATION_FAMILIALE,ENFANT,Q5_1_val_VarFr,Q5_2_val_PopRock,Q5_3_val_RapHipHop,Q5_4_val_Classique,Q5_5_val_Jazz,Q5_6_val_Dance,Q5_7_val_Electro,Q5_8_val_Metal,Q5_9_val_RnB,Q5_10_val_Soul,Q5_11_val_Reggae,Q5_12_val_MusiqueDuMonde,Q5_13_val_Autre
Femme,25_34,Moins_100000,Grand-Est,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,,,,,Electronique,,,,,,
Homme,25_34,Plus_100000,Grand-Est,CSP_Plus,En_couple,Aucun,Variété Française,,Rap / Hip-Hop,,,,,,,,,,
Femme,25_34,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Plus,En_couple,Aucun,,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,,
Homme,50_64,Moins_100000,Hauts-de-France,CSP_Moins,Célibataire,Aucun,Variété Française,Pop / Rock,,,,,,,,,,,
Homme,50_64,Plus_100000,Provence-Alpes-Côte-d'Azur,Inactif,Célibataire,#NUL!,,,,,,,,,,,,,
Homme,50_64,Plus_100000,Auvergne-Rhône-Alpes,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,,,,Electronique,,R&B,Soul,,,
Femme,15_24,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Moins,Célibataire,#NUL!,,,Rap / Hip-Hop,,,,,,R&B,,Reggae,,
Homme,50_64,Plus_100000,Île-de-France,CSP_Plus,Célibataire,#NUL!,,Pop / Rock,,,Jazz,,Electronique,,R&B,Soul,Reggae,Musiques du monde,
Femme,50_64,Moins_100000,Nouvelle-Aquitaine,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,,,,,,,,,,,
Homme,35_49,Plus_100000,Île-de-France,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,Jazz,,,,,,,Musiques du monde,
Homme,50_64,Plus_100000,Île-de-France,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,,,,,,,,,,,
Femme,25_34,Moins_100000,Île-de-France,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,,,R&B,,,,
Femme,50_64,Plus_100000,Hauts-de-France,Inactif,Célibataire,#NUL!,,,,,,,,,,,,,
Homme,25_34,Moins_100000,Grand-Est,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,,
Homme,50_64,Moins_100000,Grand-Est,CSP_Plus,Célibataire,Aucun,Variété Française,Pop / Rock,,Classique,,,,,,,,Musiques du monde,
Homme,50_64,Moins_100000,Occitanie,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,,Jazz,,,,,,,,
Femme,50_64,Plus_100000,Île-de-France,Inactif,En_couple,Aucun,Variété Française,,,,,,,,R&B,,,,
Femme,25_34,Moins_100000,Auvergne-Rhône-Alpes,Inactif,Célibataire,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,,
Homme,50_64,Moins_100000,Pays-de-la-Loire,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,,Jazz,Dance,Electronique,,R&B,,Reggae,,
Femme,50_64,Moins_100000,Auvergne-Rhône-Alpes,CSP_Plus,Célibataire,Aucun,,Pop / Rock,,,,,,Métal,,,,,
Femme,25_34,Plus_100000,Grand-Est,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,Classique,,,,Métal,,,,,
Homme,50_64,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Plus,En_couple,Aucun,,,,,,,,,,,,,
Femme,15_24,Moins_100000,Bretagne,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,Variété Française,,Rap / Hip-Hop,,,,,,R&B,,,,
Femme,25_34,Plus_100000,Île-de-France,CSP_Moins,Célibataire,#NUL!,,Pop / Rock,,,,,,,,,,,
Homme,25_34,Moins_100000,Nouvelle-Aquitaine,CSP_Moins,Célibataire,Aucun,,Pop / Rock,,,,,,Métal,,,,,
Femme,15_24,Moins_100000,Provence-Alpes-Côte-d'Azur,Inactif,Enfant_vivant_chez_parents,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,,,Dance,,,R&B,,,,
Femme,50_64,Plus_100000,Auvergne-Rhône-Alpes,CSP_Moins,Célibataire,#NUL!,,,,,,,,,,,,,
Homme,50_64,Plus_100000,Hauts-de-France,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,R&B,,,,
Femme,25_34,Moins_100000,Provence-Alpes-Côte-d'Azur,CSP_Plus,Célibataire,#NUL!,,,,,,,,,,,,,
Homme,50_64,Plus_100000,Bretagne,Inactif,En_couple,Aucun,,,,Classique,Jazz,,,,,,,,
Homme,50_64,Plus_100000,Occitanie,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,Jazz,Dance,,,,Soul,,,
Homme,25_34,Moins_100000,Hauts-de-France,CSP_Moins,En_couple,Aucun,,,,,,,,,,,Reggae,Musiques du monde,
Femme,50_64,Moins_100000,Bretagne,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,Jazz,,,,,Soul,Reggae,Musiques du monde,
Homme,25_34,Moins_100000,Auvergne-Rhône-Alpes,CSP_Moins,En_couple,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,Classique,Jazz,Dance,Electronique,Métal,R&B,Soul,Reggae,Musiques du monde,
Homme,25_34,Plus_100000,Hauts-de-France,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,,,,,Dance,Electronique,Métal,,,,,
Femme,25_34,Moins_100000,Nouvelle-Aquitaine,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,,,,,,,,,,,
Homme,50_64,Moins_100000,Occitanie,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,,,,,,,Musiques du monde,
Homme,50_64,Moins_100000,Auvergne-Rhône-Alpes,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,,,Electronique,,R&B,Soul,Reggae,Musiques du monde,
Femme,50_64,Plus_100000,Île-de-France,Inactif,En_couple,Aucun,Variété Française,,,,,,,,R&B,Soul,Reggae,,
Femme,25_34,Plus_100000,Île-de-France,CSP_Moins,En_couple,Aucun,,,,,,,,,,,,,
Femme,25_34,Plus_100000,Île-de-France,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,Dance,Electronique,,,,,,
Homme,50_64,Moins_100000,Pays-de-la-Loire,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,,,,,
Femme,50_64,Plus_100000,Auvergne-Rhône-Alpes,CSP_Moins,Célibataire,#NUL!,Variété Française,,,,Jazz,Dance,,,,Soul,Reggae,,
Homme,50_64,Moins_100000,Provence-Alpes-Côte-d'Azur,CSP_Moins,Célibataire,#NUL!,Variété Française,Pop / Rock,,Classique,Jazz,,Electronique,Métal,,Soul,Reggae,Musiques du monde,
Homme,50_64,Moins_100000,Grand-Est,Inactif,En_couple,Aucun,Variété Française,,,Classique,,,,,,,,Musiques du monde,Autres genres
Femme,15_24,Moins_100000,Bourgogne-Franche-Comté,Inactif,Célibataire,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,Jazz,,,,,,,,
Homme,25_34,Plus_100000,Hauts-de-France,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,,,,,,,,,,,
Homme,50_64,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Moins,En_couple,Aucun,,Pop / Rock,,,,,,Métal,,,,,
Femme,50_64,Plus_100000,Nouvelle-Aquitaine,CSP_Moins,Célibataire,#NUL!,Variété Française,,Rap / Hip-Hop,,,,Electronique,,R&B,,,,
Homme,50_64,Moins_100000,Auvergne-Rhône-Alpes,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,,,Dance,,,,,,,
Homme,50_64,Plus_100000,Île-de-France,CSP_Plus,En_couple,Aucun,,,,,,,,,,,,,
Homme,25_34,Plus_100000,Pays-de-la-Loire,CSP_Moins,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,Classique,Jazz,Dance,,,R&B,,Reggae,,
Homme,50_64,Moins_100000,Grand-Est,CSP_Plus,En_couple,Aucun,,,,Classique,,,,,,,,,
Homme,50_64,Moins_100000,Occitanie,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,,,,,,,Reggae,Musiques du monde,
Homme,25_34,Plus_100000,Pays-de-la-Loire,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,,,,,Dance,,,,,Reggae,,
Femme,25_34,Plus_100000,Auvergne-Rhône-Alpes,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,,,,,,,,,,,,Autres genres
Homme,50_64,Moins_100000,Bourgogne-Franche-Comté,CSP_Moins,Célibataire,#NUL!,Variété Française,Pop / Rock,,Classique,,,,,R&B,Soul,Reggae,,
Femme,25_34,Moins_100000,Grand-Est,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,Rap / Hip-Hop,Classique,,Dance,Electronique,,R&B,,Reggae,Musiques du monde,
Femme,50_64,Moins_100000,Auvergne-Rhône-Alpes,CSP_Plus,En_couple,Aucun,,,,,,,,,,,,,
Femme,50_64,Plus_100000,Île-de-France,CSP_Moins,Célibataire,Aucun,Variété Française,Pop / Rock,,,Jazz,Dance,,,,Soul,,,
Homme,50_64,Plus_100000,Auvergne-Rhône-Alpes,CSP_Plus,Célibataire,#NUL!,Variété Française,,,,,Dance,,,,,,,
Femme,25_34,Moins_100000,Hauts-de-France,Inactif,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,,,,,,,,,,,
Homme,15_24,Moins_100000,Nouvelle-Aquitaine,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,,Dance,Electronique,,R&B,Soul,Reggae,Musiques du monde,
Femme,25_34,Plus_100000,Occitanie,Inactif,Célibataire,Aucun,,Pop / Rock,,,,,,,,,,,
Femme,50_64,Moins_100000,Occitanie,CSP_Moins,Célibataire,#NUL!,Variété Française,Pop / Rock,Rap / Hip-Hop,,Jazz,Dance,Electronique,Métal,R&B,Soul,Reggae,,
Femme,25_34,Plus_100000,Île-de-France,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,Reggae,Musiques du monde,
Homme,50_64,Plus_100000,Nouvelle-Aquitaine,CSP_Plus,Célibataire,#NUL!,,,,,,,,,,,,,
Femme,25_34,Moins_100000,Auvergne-Rhône-Alpes,CSP_Moins,En_couple,Aucun,,,,,,Dance,,,,,,,
Homme,50_64,Moins_100000,Bretagne,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,,,Jazz,Dance,,,,,,Musiques du monde,Autres genres
Homme,50_64,Plus_100000,Occitanie,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,,,Dance,,,,Soul,Reggae,Musiques du monde,
Femme,50_64,Plus_100000,Occitanie,CSP_Plus,Célibataire,#NUL!,,Pop / Rock,,,Jazz,,Electronique,,,Soul,,,
Femme,25_34,Moins_100000,Grand-Est,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,Jazz,,,,R&B,,,Musiques du monde,
Femme,50_64,Moins_100000,Grand-Est,CSP_Moins,En_couple,Aucun,Variété Française,Pop / Rock,,,Jazz,,,,,,Reggae,,
Femme,50_64,Plus_100000,Auvergne-Rhône-Alpes,CSP_Moins,Célibataire,#NUL!,Variété Française,Pop / Rock,,Classique,,Dance,Electronique,,,Soul,Reggae,Musiques du monde,
Femme,35_49,Plus_100000,Auvergne-Rhône-Alpes,CSP_Moins,Enfant_vivant_chez_parents,Aucun,Variété Française,,,,Jazz,,,,,,,,
Femme,50_64,Moins_100000,Occitanie,CSP_Moins,En_couple,Aucun,,,,,,Dance,,,,,,,
Homme,50_64,Moins_100000,Occitanie,Inactif,Célibataire,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,,Electronique,,,,,Musiques du monde,
Homme,25_34,Plus_100000,Auvergne-Rhône-Alpes,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,Electronique,,R&B,,Reggae,Musiques du monde,
Homme,50_64,Moins_100000,Grand-Est,CSP_Moins,En_couple,Aucun,Variété Française,,,,,Dance,Electronique,Métal,,,,Musiques du monde,
Femme,25_34,Plus_100000,Pays-de-la-Loire,CSP_Moins,Célibataire,#NUL!,Variété Française,Pop / Rock,,Classique,,,,,,,,,
Femme,25_34,Moins_100000,Grand-Est,CSP_Plus,Enfant_vivant_chez_parents,Aucun,Variété Française,,,Classique,,,,Métal,,,,,
Femme,25_34,Plus_100000,Île-de-France,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,Soul,,,
Femme,25_34,Plus_100000,Auvergne-Rhône-Alpes,CSP_Moins,Célibataire,#NUL!,,Pop / Rock,,,,,Electronique,,R&B,,,,
Homme,50_64,Plus_100000,Île-de-France,Inactif,Célibataire,#NUL!,Variété Française,Pop / Rock,,,Jazz,,,,,,,,
Homme,50_64,Plus_100000,Nouvelle-Aquitaine,CSP_Plus,En_couple,Aucun,,,,,,,,Métal,,,,,
Homme,15_24,Plus_100000,Auvergne-Rhône-Alpes,CSP_Plus,Célibataire,Aucun,,,Rap / Hip-Hop,,,,Electronique,,R&B,,Reggae,,
Homme,50_64,Moins_100000,Bourgogne-Franche-Comté,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,,,,,,,
Femme,50_64,Moins_100000,Auvergne-Rhône-Alpes,Inactif,Célibataire,Aucun,Variété Française,,,,,,,,,Soul,,,
Homme,50_64,Plus_100000,Île-de-France,Inactif,En_couple,Aucun,,Pop / Rock,,,,,,,,,,,
Femme,35_49,Plus_100000,Auvergne-Rhône-Alpes,CSP_Plus,En_couple,Aucun,,Pop / Rock,,,,,,,,,,,
Homme,50_64,Moins_100000,Occitanie,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,,,,Métal,,Soul,Reggae,Musiques du monde,
Homme,50_64,Plus_100000,Occitanie,CSP_Plus,En_couple,Aucun,,Pop / Rock,,,Jazz,Dance,,,,Soul,,Musiques du monde,
Femme,35_49,Plus_100000,Auvergne-Rhône-Alpes,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,Jazz,Dance,Electronique,,,Soul,,,
Femme,15_24,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Moins,En_couple,Aucun,Variété Française,,,,,,,,R&B,Soul,,,
Homme,50_64,Moins_100000,Normandie,CSP_Plus,En_couple,Aucun,,Pop / Rock,,Classique,,,,,,,,,Autres genres
Femme,25_34,Moins_100000,Nouvelle-Aquitaine,Inactif,En_couple,Un_ou_plus_dans_le_foyer,,,,,,,,,,,,,
Femme,50_64,Plus_100000,Occitanie,CSP_Moins,Célibataire,#NUL!,,,,,,,,,,,,,
Homme,50_64,Moins_100000,Occitanie,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,,,Dance,Electronique,Métal,,,,,
Homme,50_64,Moins_100000,Bourgogne-Franche-Comté,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,,,,,,,,,
Femme,35_49,Plus_100000,Pays-de-la-Loire,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,,Classique,Jazz,,,,,,,Musiques du monde,
Femme,15_24,Plus_100000,Île-de-France,Inactif,Célibataire,#NUL!,,Pop / Rock,Rap / Hip-Hop,,Jazz,Dance,,,R&B,Soul,Reggae,,
Homme,50_64,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,,,,R&B,Soul,,,
Homme,50_64,Moins_100000,Grand-Est,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,,,,,R&B,,,,
Homme,35_49,Moins_100000,Occitanie,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,,,,,,,,,,,Musiques du monde,
Femme,50_64,Plus_100000,Normandie,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,,,Reggae,,
Homme,50_64,Plus_100000,Île-de-France,Inactif,Célibataire,#NUL!,Variété Française,Pop / Rock,,,,,,,,,,,
Femme,25_34,Plus_100000,Centre-Val de Loire,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,,Electronique,Métal,R&B,Soul,Reggae,,
Homme,50_64,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Moins,Célibataire,#NUL!,Variété Française,Pop / Rock,,Classique,,Dance,,,,Soul,Reggae,,
Homme,50_64,Plus_100000,Île-de-France,CSP_Plus,En_couple,Aucun,,Pop / Rock,,Classique,Jazz,,Electronique,Métal,,,,,
Homme,50_64,Moins_100000,Île-de-France,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,,,R&B,Soul,Reggae,,
Homme,50_64,Moins_100000,Normandie,CSP_Plus,En_couple,Aucun,,,,,,,,,,,,,
Femme,25_34,Plus_100000,Auvergne-Rhône-Alpes,Inactif,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,,Electronique,,,,,,
Homme,35_49,Plus_100000,Île-de-France,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,,,Classique,Jazz,,,,,,,Musiques du monde,
Femme,25_34,Moins_100000,Grand-Est,CSP_Moins,En_couple,Aucun,,,,,,,,,,,,,
Femme,50_64,Moins_100000,Bourgogne-Franche-Comté,Inactif,En_couple,Aucun,Variété Française,,,,Jazz,Dance,,,,Soul,,,
Homme,50_64,Moins_100000,Grand-Est,CSP_Moins,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,,Soul,,,
Femme,25_34,Plus_100000,Hauts-de-France,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,Rap / Hip-Hop,,,Dance,,,R&B,,,,
Femme,50_64,Moins_100000,Nouvelle-Aquitaine,Inactif,Célibataire,#NUL!,,,,,,,,,,,,,
Femme,50_64,Moins_100000,Auvergne-Rhône-Alpes,CSP_Moins,Célibataire,#NUL!,Variété Française,Pop / Rock,,Classique,,,,,R&B,,,,
Femme,50_64,Moins_100000,Auvergne-Rhône-Alpes,CSP_Moins,Célibataire,#NUL!,,,,,,,,,,,,,
Femme,25_34,Plus_100000,Nouvelle-Aquitaine,CSP_Moins,En_couple,Aucun,,Pop / Rock,Rap / Hip-Hop,Classique,Jazz,,Electronique,,R&B,,Reggae,,
Homme,50_64,Plus_100000,Occitanie,CSP_Plus,Célibataire,#NUL!,Variété Française,Pop / Rock,,,,,Electronique,,,Soul,Reggae,,
Femme,25_34,Plus_100000,Nouvelle-Aquitaine,CSP_Plus,Célibataire,#NUL!,Variété Française,Pop / Rock,,,,Dance,,,R&B,,,,
Femme,50_64,Plus_100000,Hauts-de-France,Inactif,En_couple,Aucun,Variété Française,,,,,Dance,Electronique,,R&B,Soul,,,
Femme,50_64,Moins_100000,Auvergne-Rhône-Alpes,CSP_Moins,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,Jazz,,,,,Soul,Reggae,,
Homme,50_64,Moins_100000,Pays-de-la-Loire,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,,Jazz,,,,,,,,
Femme,50_64,Plus_100000,Nouvelle-Aquitaine,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,Classique,,,,,,,,Musiques du monde,
Homme,50_64,Moins_100000,Grand-Est,CSP_Plus,En_couple,Aucun,Variété Française,,,,,,,,R&B,,,,
Homme,50_64,Moins_100000,Centre-Val de Loire,CSP_Plus,En_couple,Aucun,,Pop / Rock,Rap / Hip-Hop,Classique,,,Electronique,Métal,,,,,Autres genres
Homme,25_34,Moins_100000,Grand-Est,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,,
Femme,50_64,Plus_100000,Occitanie,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,,,Dance,,,,,Reggae,,
Femme,15_24,Plus_100000,Grand-Est,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,Rap / Hip-Hop,,,Dance,,,R&B,,Reggae,Musiques du monde,
Femme,50_64,Moins_100000,Auvergne-Rhône-Alpes,Inactif,En_couple,Aucun,Variété Française,,,,,Dance,,,,,Reggae,,
Femme,50_64,Plus_100000,Pays-de-la-Loire,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,Jazz,,,,,,Reggae,,
Femme,50_64,Moins_100000,Occitanie,CSP_Moins,Célibataire,#NUL!,Variété Française,Pop / Rock,Rap / Hip-Hop,Classique,,,,,,,,,
Homme,25_34,Plus_100000,Occitanie,CSP_Plus,En_couple,Aucun,,Pop / Rock,,,,,Electronique,,,,,,
Homme,50_64,Plus_100000,Normandie,CSP_Plus,En_couple,Aucun,Variété Française,,,,,,,,,,,,
Femme,50_64,Plus_100000,Pays-de-la-Loire,Inactif,Célibataire,#NUL!,,,,,,,,,,,,,
Femme,15_24,Moins_100000,Pays-de-la-Loire,Inactif,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,Musiques du monde,
Femme,15_24,Plus_100000,Île-de-France,CSP_Moins,En_couple,Aucun,,Pop / Rock,,,Jazz,,Electronique,,,,,,
Femme,50_64,Moins_100000,Normandie,CSP_Moins,En_couple,Aucun,Variété Française,Pop / Rock,,,Jazz,,,,,Soul,,,
Femme,50_64,Plus_100000,Île-de-France,CSP_Plus,Célibataire,#NUL!,Variété Française,,,,,,,,,,,,
Homme,50_64,Plus_100000,Pays-de-la-Loire,CSP_Moins,En_couple,Aucun,,Pop / Rock,,,Jazz,,,,,,,,
Homme,25_34,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,,,,,,,
Femme,50_64,Plus_100000,Normandie,CSP_Moins,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,,,Reggae,,
Femme,25_34,Plus_100000,Auvergne-Rhône-Alpes,CSP_Moins,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,Métal,,,,,
Femme,25_34,Moins_100000,Normandie,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,Rap / Hip-Hop,,,Dance,,,R&B,,Reggae,,
Homme,50_64,Plus_100000,Auvergne-Rhône-Alpes,CSP_Plus,Célibataire,#NUL!,Variété Française,Pop / Rock,,,,,,,,Soul,Reggae,,
Homme,25_34,Plus_100000,Île-de-France,CSP_Moins,Célibataire,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,,,,,Reggae,Musiques du monde,
Homme,50_64,Plus_100000,Auvergne-Rhône-Alpes,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,Classique,Jazz,Dance,Electronique,,,,,Musiques du monde,
Femme,25_34,Plus_100000,Auvergne-Rhône-Alpes,CSP_Moins,Célibataire,#NUL!,,Pop / Rock,,,,,,,,,,,
Femme,25_34,Plus_100000,Hauts-de-France,Inactif,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,Rap / Hip-Hop,,,,,,R&B,,,,
Femme,15_24,Plus_100000,Auvergne-Rhône-Alpes,Inactif,Célibataire,#NUL!,Variété Française,Pop / Rock,,Classique,,,Electronique,Métal,,,,Musiques du monde,
Homme,50_64,Moins_100000,Normandie,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,,,,Musiques du monde,
Homme,35_49,Moins_100000,Grand-Est,Inactif,Célibataire,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,Classique,,Dance,Electronique,,R&B,,Reggae,Musiques du monde,
Homme,50_64,Moins_100000,Bourgogne-Franche-Comté,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,,,,Musiques du monde,
Homme,25_34,Plus_100000,Île-de-France,CSP_Moins,En_couple,#NUL!,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,Electronique,,R&B,,,,
Homme,50_64,Moins_100000,Bretagne,CSP_Moins,En_couple,Aucun,Variété Française,Pop / Rock,,,,,Electronique,,,,,,
Homme,25_34,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,,,,,,,,,,,,
Femme,50_64,Plus_100000,Île-de-France,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,,,,,,,,,
Homme,50_64,Plus_100000,Île-de-France,CSP_Plus,En_couple,Aucun,,Pop / Rock,,,,Dance,,,R&B,,,,
Femme,50_64,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Moins,Célibataire,#NUL!,Variété Française,Pop / Rock,,,,Dance,Electronique,,,,,,
Homme,35_49,Moins_100000,Bretagne,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,,,,,,Métal,,,,,
Homme,50_64,Moins_100000,Normandie,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,,,,,,Métal,R&B,,,,
Femme,50_64,Plus_100000,Hauts-de-France,CSP_Moins,Célibataire,#NUL!,Variété Française,,,Classique,,Dance,,,,Soul,,Musiques du monde,
Femme,15_24,Plus_100000,Nouvelle-Aquitaine,CSP_Moins,Enfant_vivant_chez_parents,Aucun,,Pop / Rock,,,,Dance,,,R&B,,,Musiques du monde,
Femme,25_34,Moins_100000,Hauts-de-France,Inactif,En_couple,Aucun,,Pop / Rock,,Classique,,,Electronique,Métal,,,,Musiques du monde,
Homme,50_64,Plus_100000,Hauts-de-France,CSP_Moins,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,R&B,Soul,,,Autres genres
Homme,25_34,Plus_100000,Pays-de-la-Loire,CSP_Moins,Célibataire,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,Classique,Jazz,Dance,Electronique,Métal,R&B,Soul,Reggae,Musiques du monde,
Femme,25_34,Plus_100000,Île-de-France,CSP_Plus,Célibataire,#NUL!,Variété Française,Pop / Rock,,Classique,,Dance,Electronique,,,,,Musiques du monde,
Femme,15_24,Moins_100000,Centre-Val de Loire,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,Rap / Hip-Hop,,Jazz,,,,,,,,
Femme,25_34,Moins_100000,Auvergne-Rhône-Alpes,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,,Dance,,,R&B,Soul,Reggae,Musiques du monde,
Femme,15_24,Plus_100000,Provence-Alpes-Côte-d'Azur,Inactif,Célibataire,Aucun,,Pop / Rock,Rap / Hip-Hop,,,,Electronique,,R&B,,,,
Femme,15_24,Plus_100000,Pays-de-la-Loire,CSP_Moins,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,Variété Française,,Rap / Hip-Hop,,,Dance,Electronique,,R&B,,,,
